,CLASS_NAME,num,x,y,B1,B2,B4,B7,B10,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B27,B30,B32
2385,honghailan,8689,374270.8265,2381580.721,954,891,872,1051,1060,704,640,575,930,1260,2244,2369,2586,2579,2863,3034,2729,4389,4232
2386,honghailan,8691,374247.5762,2381562.718,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2387,honghailan,8692,374249.5606,2381562.904,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2388,honghailan,8693,374251.6772,2381562.983,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2389,honghailan,8695,374253.9328,2381561.19,856,919,707,1059,1029,613,625,594,927,1163,2272,2559,2624,2771,2863,3121,3166,5313,4577
2390,honghailan,8696,374253.7939,2381558.855,856,919,707,1059,1029,613,625,594,927,1163,2272,2559,2624,2771,2863,3121,3166,5313,4577
2391,honghailan,8698,374251.3597,2381560.655,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2392,honghailan,8699,374249.6399,2381560.655,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2393,honghailan,8700,374249.3555,2381559.656,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2394,honghailan,8701,374247.846,2381558.157,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2395,honghailan,8702,374247.4174,2381560.708,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2396,honghailan,8703,374247.4968,2381556.659,921,913,767,1074,1077,579,619,601,998,1208,2419,2536,2588,2762,2887,3143,3195,5480,5048
2397,honghailan,8706,374257.6568,2381556.712,856,919,707,1059,1029,613,625,594,927,1163,2272,2559,2624,2771,2863,3121,3166,5313,4577
2398,honghailan,8708,374261.7579,2381558.908,856,919,707,1059,1029,613,625,594,927,1163,2272,2559,2624,2771,2863,3121,3166,5313,4577
2399,honghailan,8709,374261.5727,2381556.448,856,919,707,1059,1029,613,625,594,927,1163,2272,2559,2624,2771,2863,3121,3166,5313,4577
2400,honghailan,8710,374269.5896,2381556.659,849,930,704,1040,1003,603,588,572,911,1177,2225,2571,2659,2817,2870,3120,3125,5279,4518
2401,honghailan,8712,374271.3623,2381558.353,849,930,704,1040,1003,603,588,572,911,1177,2225,2571,2659,2817,2870,3120,3125,5279,4518
2402,honghailan,8713,374271.4416,2381556.607,849,930,704,1040,1003,603,588,572,911,1177,2225,2571,2659,2817,2870,3120,3125,5279,4518
2403,honghailan,8714,374271.5872,2381598.955,913,978,783,1125,1079,622,609,623,999,1382,2385,2424,2565,2638,2812,3011,2699,4159,4317
2404,honghailan,8717,374275.3178,2381600.728,876,856,724,1125,1059,666,554,622,988,1256,2393,2450,2564,2674,2849,3013,2792,4120,4351
2405,honghailan,8719,374273.6774,2381602.607,876,856,724,1125,1059,666,554,622,988,1256,2393,2450,2564,2674,2849,3013,2792,4120,4351
2406,honghailan,8722,374269.1001,2381598.876,913,978,783,1125,1079,622,609,623,999,1382,2385,2424,2565,2638,2812,3011,2699,4159,4317
2407,honghailan,8723,374261.5181,2381617.095,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2408,honghailan,8725,374261.4784,2381620.666,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2409,honghailan,8726,374259.494,2381620.825,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2410,honghailan,8728,374257.8271,2381618.761,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2411,honghailan,8729,374257.9462,2381616.737,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2412,honghailan,8730,374259.9703,2381616.777,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2413,honghailan,8731,374259.8909,2381614.872,958,1021,985,1186,1195,680,632,650,1046,1530,2562,2762,2807,2899,2960,2992,2708,3926,3857
2414,honghailan,8733,374259.6369,2381606.657,891,965,886,1155,1133,655,624,629,1056,1519,2543,2614,2676,2769,2845,2931,2677,4077,4284
2415,honghailan,8735,374261.3038,2381605.029,891,965,886,1155,1133,655,624,629,1056,1519,2543,2614,2676,2769,2845,2931,2677,4077,4284
2416,honghailan,8736,374255.8269,2381606.577,891,965,886,1155,1133,655,624,629,1056,1519,2543,2614,2676,2769,2845,2931,2677,4077,4284
2417,honghailan,8738,374256.3402,2381608.607,891,965,886,1155,1133,655,624,629,1056,1519,2543,2614,2676,2769,2845,2931,2677,4077,4284
2418,honghailan,8739,374197.5551,2381568.919,844,823,695,1161,1045,534,455,579,1030,1598,3045,3350,3331,3465,3587,3796,3304,5073,5076
2419,honghailan,8740,374197.522,2381572.524,844,823,695,1161,1045,534,455,579,1030,1598,3045,3350,3331,3465,3587,3796,3304,5073,5076
2420,honghailan,8742,374195.273,2381564.752,844,823,695,1161,1045,534,455,579,1030,1598,3045,3350,3331,3465,3587,3796,3304,5073,5076
2421,honghailan,8744,374213.569,2381602.868,924,970,864,1164,1127,549,543,591,1077,1667,2877,3157,3197,3324,3461,3686,3176,4699,4403
2422,honghailan,8745,374213.4698,2381604.488,1021,952,906,1184,1168,636,585,587,1100,1645,2831,3094,3135,3305,3385,3580,3172,4810,4364
2423,honghailan,8746,373625.8339,2381796.368,947,1000,894,1136,1100,638,606,611,1021,1340,2534,2689,2809,3007,3193,3297,3072,4706,4553
2424,honghailan,8750,373641.6295,2381788.192,902,959,781,1085,995,668,623,604,983,1351,2630,2791,2970,3109,3213,3404,3017,4633,5032
2425,honghailan,8751,373645.8364,2381788.152,868,921,711,1072,1033,677,637,641,993,1424,2627,2844,2901,3133,3192,3411,2966,4703,4650
2426,honghailan,8752,373645.3205,2381786.208,868,921,711,1072,1033,677,637,641,993,1424,2627,2844,2901,3133,3192,3411,2966,4703,4650
2427,honghailan,8755,372387.7939,2383436.407,1014,886,586,984,864,448,421,413,852,1380,3369,3622,3626,3940,4171,4370,4019,6869,5914
2428,honghailan,8756,372389.9106,2383436.572,1014,886,586,984,864,448,421,413,852,1380,3369,3622,3626,3940,4171,4370,4019,6869,5914
2429,honghailan,8757,372389.3285,2383439.674,1014,886,586,984,864,448,421,413,852,1380,3369,3622,3626,3940,4171,4370,4019,6869,5914
2430,honghailan,8759,372389.493,2383470.352,837,893,565,970,842,475,435,438,919,1429,3426,3581,3487,3859,3906,4114,3876,6648,6249
2431,honghailan,8760,372389.923,2383468.698,837,893,565,970,842,475,435,438,919,1429,3426,3581,3487,3859,3906,4114,3876,6648,6249
2432,honghailan,8761,372389.6914,2383466.383,837,893,565,970,842,475,435,438,919,1429,3426,3581,3487,3859,3906,4114,3876,6648,6249
2433,honghailan,8762,372387.3433,2383466.416,837,893,565,970,842,475,435,438,919,1429,3426,3581,3487,3859,3906,4114,3876,6648,6249
2434,honghailan,8763,372393.7263,2383468.566,779,875,547,996,870,518,451,468,890,1416,3432,3547,3584,3932,3978,4377,4042,7008,6381
2435,honghailan,8764,372392.3174,2383472.158,779,875,547,996,870,518,451,468,890,1416,3432,3547,3584,3932,3978,4377,4042,7008,6381
2436,honghailan,8765,372393.7594,2383474.618,801,889,599,974,861,457,448,479,923,1517,3573,3727,3664,4000,4103,4284,4010,7065,6524
2437,honghailan,8766,372393.9579,2383476.504,801,889,599,974,861,457,448,479,923,1517,3573,3727,3664,4000,4103,4284,4010,7065,6524
2438,honghailan,8769,372409.9321,2383468.268,799,783,550,1018,918,521,466,485,912,1504,3565,3621,3715,4056,4222,4668,4164,6948,6357
2439,honghailan,8770,372409.7006,2383466.317,799,783,550,1018,918,521,466,485,912,1504,3565,3621,3715,4056,4222,4668,4164,6948,6357
2440,honghailan,8771,372397.8274,2383454.411,831,817,557,995,867,513,438,432,846,1407,3348,3510,3608,3959,4064,4353,4045,6823,6164
2441,honghailan,8772,372395.7107,2383454.708,831,817,557,995,867,513,438,432,846,1407,3348,3510,3608,3959,4064,4353,4045,6823,6164
2442,honghailan,8773,372395.5784,2383456.792,831,817,557,995,867,513,438,432,846,1407,3348,3510,3608,3959,4064,4353,4045,6823,6164
2443,honghailan,8774,372397.8935,2383458.512,831,817,557,995,867,513,438,432,846,1407,3348,3510,3608,3959,4064,4353,4045,6823,6164
2444,honghailan,8775,372398.8566,2383461.66,831,817,557,995,867,513,438,432,846,1407,3348,3510,3608,3959,4064,4353,4045,6823,6164
2445,honghailan,8776,372388.0047,2383456.627,855,917,527,973,862,510,439,465,902,1404,3403,3502,3497,3847,3984,4228,3855,6562,6002
2446,honghailan,8777,372387.6409,2383454.411,855,917,527,973,862,510,439,465,902,1404,3403,3502,3497,3847,3984,4228,3855,6562,6002
2447,honghailan,8778,372385.6235,2383454.411,855,917,527,973,862,510,439,465,902,1404,3403,3502,3497,3847,3984,4228,3855,6562,6002
2448,honghailan,8779,372375.8669,2383452.294,928,854,629,998,879,467,424,435,897,1458,3509,3644,3649,3945,4118,4359,3967,6717,5749
2449,honghailan,8780,372373.7503,2383450.607,928,854,629,998,879,467,424,435,897,1458,3509,3644,3649,3945,4118,4359,3967,6717,5749
2450,honghailan,8781,372373.9156,2383454.345,891,887,609,979,897,460,417,486,920,1494,3512,3617,3525,3843,4038,4284,3899,6780,5792
2451,honghailan,8782,372374.0479,2383456.197,891,887,609,979,897,460,417,486,920,1494,3512,3617,3525,3843,4038,4284,3899,6780,5792
2452,honghailan,8783,372376.0323,2383456.031,891,887,609,979,897,460,417,486,920,1494,3512,3617,3525,3843,4038,4284,3899,6780,5792
2453,luodi,108,375144.1519,2381638.736,1005,1006,901,1169,1127,730,684,713,1232,1877,3927,4021,4026,4216,4377,4603,4212,7301,8040
2454,luodi,109,375148.8483,2381641.514,1005,1006,901,1169,1127,730,684,713,1232,1877,3927,4021,4026,4216,4377,4603,4212,7301,8040
2455,luodi,110,375146.2686,2381644.094,941,940,890,1181,1105,692,664,714,1237,1948,3939,4038,4074,4216,4406,4441,4052,6930,7873
2456,luodi,111,375152.4863,2381648.592,995,967,911,1162,1121,740,680,723,1186,1915,3952,4061,4085,4165,4428,4629,4271,7236,7657
2457,luodi,112,375149.9728,2381637.413,1005,1006,901,1169,1127,730,684,713,1232,1877,3927,4021,4026,4216,4377,4603,4212,7301,8040
2458,luodi,113,375154.0738,2381656.331,905,882,861,1149,1134,694,645,729,1185,1812,4000,3982,4052,4155,4393,4590,4186,7109,7778
2459,luodi,114,375155.9921,2381662.879,905,882,861,1149,1134,694,645,729,1185,1812,4000,3982,4052,4155,4393,4590,4186,7109,7778
2460,luodi,115,375156.5212,2381666.253,837,868,841,1147,1143,666,621,704,1199,1742,4015,4084,4117,4289,4511,4644,4199,7011,7738
2461,luodi,118,375136.5114,2381749.458,845,1026,887,1166,1141,677,628,659,1191,1779,3832,3936,3917,4092,4353,4499,3887,6584,7720
2462,luodi,119,375136.2733,2381754.538,898,1063,899,1174,1123,666,629,631,1119,1754,3710,3933,3837,4143,4321,4436,3821,6422,7541
2463,luodi,121,375140.078,2381748.849,845,1026,887,1166,1141,677,628,659,1191,1779,3832,3936,3917,4092,4353,4499,3887,6584,7720
2464,luodi,123,375142.5122,2381745.304,881,1040,830,1124,1113,702,652,683,1174,1726,3752,3908,3898,4127,4269,4460,3896,6459,7695
2465,luodi,124,375146.0576,2381744.881,881,1040,830,1124,1113,702,652,683,1174,1726,3752,3908,3898,4127,4269,4460,3896,6459,7695
2466,luodi,125,375146.6397,2381741.494,899,1065,821,1139,1126,735,671,721,1187,1798,3796,3878,3960,4175,4295,4478,3934,6610,7668
2467,luodi,126,375149.2326,2381741.176,899,1065,821,1139,1126,735,671,721,1187,1798,3796,3878,3960,4175,4295,4478,3934,6610,7668
2468,luodi,128,375151.4551,2381739.271,899,1065,821,1139,1126,735,671,721,1187,1798,3796,3878,3960,4175,4295,4478,3934,6610,7668
2469,luodi,129,375152.1959,2381735.197,1003,1052,806,1125,1094,720,669,731,1169,1785,3757,3886,3957,4190,4254,4480,3891,6373,7715
2470,luodi,130,375156.588,2381734.086,1003,1052,806,1125,1094,720,669,731,1169,1785,3757,3886,3957,4190,4254,4480,3891,6373,7715
2471,luodi,131,375153.6776,2381730.593,997,1084,860,1150,1131,785,752,826,1251,1878,3688,3875,3968,4157,4314,4409,3925,6679,7693
2472,luodi,133,375153.413,2381724.296,997,1084,860,1150,1131,785,752,826,1251,1878,3688,3875,3968,4157,4314,4409,3925,6679,7693
2473,luodi,134,375157.1172,2381722.708,1059,1042,911,1183,1173,776,771,767,1244,1812,3808,3965,3954,4226,4328,4474,4125,6779,7888
2474,luodi,135,375158.8105,2381719.639,1059,1042,911,1183,1173,776,771,767,1244,1812,3808,3965,3954,4226,4328,4474,4125,6779,7888
2475,luodi,136,375161.9326,2381720.539,1059,1042,911,1183,1173,776,771,767,1244,1812,3808,3965,3954,4226,4328,4474,4125,6779,7888
2476,luodi,137,375164.2081,2381717.364,947,1080,883,1152,1142,792,719,704,1167,1817,3859,4062,4019,4231,4406,4513,4188,7127,7859
2477,luodi,138,375165.8485,2381720.115,947,1080,883,1152,1142,792,719,704,1167,1817,3859,4062,4019,4231,4406,4513,4188,7127,7859
2478,luodi,140,375167.5947,2381715.194,947,1080,883,1152,1142,792,719,704,1167,1817,3859,4062,4019,4231,4406,4513,4188,7127,7859
2479,luodi,142,375172.1985,2381712.178,1054,1026,912,1152,1136,758,692,742,1280,1787,3976,4119,4113,4323,4485,4697,4368,7449,7801
2480,luodi,146,375182.5702,2381715.935,957,897,764,1130,1123,680,623,641,1172,1806,4117,4343,4230,4490,4636,4769,4223,6961,7522
2481,luodi,147,375185.0573,2381712.919,1033,918,815,1140,1126,705,675,692,1215,1819,4052,4287,4222,4387,4598,4800,4308,7090,7603
2482,luodi,150,375178.1252,2381707.415,1054,1026,912,1152,1136,758,692,742,1280,1787,3976,4119,4113,4323,4485,4697,4368,7449,7801
2483,luodi,151,375233.3438,2381714.586,937,949,837,1126,1118,692,646,671,1192,1850,3994,4106,4069,4125,4357,4436,3478,5599,6777
2484,luodi,152,375240.4214,2381715.446,937,949,837,1126,1118,692,646,671,1192,1850,3994,4106,4069,4125,4357,4436,3478,5599,6777
2485,luodi,153,375244.7209,2381715.644,950,919,825,1124,1113,725,667,715,1192,1878,3874,3885,3806,3851,4047,4123,3387,5527,6956
2486,luodi,154,375247.8959,2381716.702,950,919,825,1124,1113,725,667,715,1192,1878,3874,3885,3806,3851,4047,4123,3387,5527,6956
2487,luodi,155,375252.1954,2381723.449,916,914,863,1141,1112,784,729,790,1220,1803,3622,3580,3494,3653,3833,4026,3435,5717,6812
2488,luodi,156,375241.6782,2381706.251,968,881,848,1147,1109,739,670,687,1237,1858,3929,3991,3990,3940,4125,4322,3466,5709,6773
2489,luodi,159,375264.9263,2381906.497,1457,1294,1294,1559,1796,1304,1234,1104,1538,2064,3583,3726,3602,3652,3517,3491,2980,4679,6171
2490,luodi,160,375268.2336,2381904.711,1457,1294,1294,1559,1796,1304,1234,1104,1538,2064,3583,3726,3602,3652,3517,3491,2980,4679,6171
2491,luodi,162,375278.0894,2381895.98,1353,1235,1268,1538,1746,1034,924,886,1263,1641,2993,3150,3155,3155,3278,3513,3208,4905,5877
2492,luodi,163,375238.2033,2381890.821,1410,1359,1322,1642,1864,1197,1067,1031,1384,1803,3301,3364,3310,3502,3653,3576,3209,4979,6632
2493,luodi,164,375235.2268,2381904.05,1404,1298,1347,1749,1990,1517,1438,1345,1779,2176,3312,3328,3382,3665,3861,3932,3225,4767,6315
2494,luodi,165,375213.7409,2381872.53,1215,1168,1109,1380,1536,970,906,852,1232,1618,3057,3235,3206,3326,3330,3382,3211,5271,6141
2495,luodi,166,375216.2015,2381863.323,1081,1097,1006,1249,1325,867,914,845,1217,1517,2990,3096,3112,3246,3329,3520,3279,5506,6187
2496,luodi,167,375192.8652,2381845.304,836,984,930,1215,1160,840,775,737,1185,1511,3170,3249,3133,3417,3556,3656,3382,5514,6577
2497,luodi,168,375177.3077,2381844.987,923,970,854,1201,1168,754,717,697,1171,1538,3239,3378,3580,3692,3800,4128,3718,6319,6925
2498,luodi,170,375191.2777,2381838.319,949,898,842,1139,1127,821,722,740,1157,1590,3171,3355,3432,3668,3795,4055,3721,6206,7578
2499,luodi,171,375194.3734,2381836.335,936,894,863,1138,1106,806,781,786,1179,1560,3254,3205,3242,3491,3635,3770,3703,6159,7721
2500,luodi,172,375187.7059,2381817.841,955,932,898,1102,1142,896,769,775,1319,1757,3853,3992,4004,4256,4445,4669,4142,6503,7538
2501,luodi,173,375336.1727,2381913.234,1110,917,992,1309,1262,769,717,755,1299,1871,3986,3968,3895,4206,4223,4371,3386,4724,6396
2502,luodi,174,375339.8107,2381918.063,1159,1027,1093,1363,1345,850,726,743,1310,1964,4022,4081,3982,4209,4207,4393,3523,5211,6587
2503,luodi,176,375341.4644,2381924.214,1086,1056,1113,1366,1381,915,775,820,1374,2019,4166,4372,4172,4340,4366,4436,3632,5620,6641
2504,luodi,178,375344.3748,2381927.852,1033,1029,971,1284,1257,880,746,831,1339,1946,3934,4120,4029,4115,4179,4175,3486,4971,6418
2505,luodi,180,375348.2112,2381930.366,1033,1029,971,1284,1257,880,746,831,1339,1946,3934,4120,4029,4115,4179,4175,3486,4971,6418
2506,luodi,181,375345.6977,2381933.739,1033,1029,971,1284,1257,880,746,831,1339,1946,3934,4120,4029,4115,4179,4175,3486,4971,6418
2507,luodi,182,375348.542,2381934.07,983,1015,918,1264,1291,868,722,818,1386,2000,4092,4423,4194,4329,4519,4328,3561,5272,6782
2508,luodi,184,375348.7404,2381937.84,983,1015,918,1264,1291,868,722,818,1386,2000,4092,4423,4194,4329,4519,4328,3561,5272,6782
2509,luodi,187,375354.2305,2381941.875,1000,1016,934,1269,1271,868,772,814,1335,1915,4026,4175,3998,4084,4330,4168,3409,4419,6526
2510,luodi,188,375358.3977,2381947.233,1027,1006,960,1252,1289,854,783,768,1349,1986,4231,4393,4137,4312,4535,4361,3540,5070,7329
2511,luodi,189,375369.1134,2381954.774,1083,1054,973,1278,1221,799,781,794,1293,1920,3966,4192,4062,4235,4305,4228,3458,4341,5786
2512,luodi,190,375376.4159,2381985.36,983,1066,886,1291,1279,840,754,818,1382,1997,3642,3980,3909,4261,4302,4478,3863,5143,6153
2513,luodi,191,375368.6107,2381989.064,1158,1121,992,1330,1468,849,797,858,1378,2131,3982,4323,4081,4324,4572,4675,3883,5860,7109
2514,luodi,194,375375.8867,2381991.776,983,1066,886,1291,1279,840,754,818,1382,1997,3642,3980,3909,4261,4302,4478,3863,5143,6153
2515,luodi,195,375376.4159,2382000.176,1219,1143,1027,1370,1434,862,771,808,1348,1946,3767,4067,3789,4033,4089,4355,3926,5782,5982
2516,luodi,196,375375.9529,2382004.211,1462,1289,1282,1526,1765,977,870,881,1416,1915,3967,4268,3959,4138,4268,4323,3839,6134,6637
2517,luodi,197,375378.2018,2382006.46,1462,1289,1282,1526,1765,977,870,881,1416,1915,3967,4268,3959,4138,4268,4323,3839,6134,6637
2518,luodi,198,375380.7815,2382000.507,1219,1143,1027,1370,1434,862,771,808,1348,1946,3767,4067,3789,4033,4089,4355,3926,5782,5982
2519,luodi,199,375382.1044,2382003.087,1219,1143,1027,1370,1434,862,771,808,1348,1946,3767,4067,3789,4033,4089,4355,3926,5782,5982
2520,luodi,200,375384.9487,2382005.799,1247,1111,1110,1394,1466,909,844,833,1402,1888,3780,4079,3825,3963,4137,4163,3779,5388,6090
2521,luodi,201,375384.155,2382009.701,1247,1111,1110,1394,1466,909,844,833,1402,1888,3780,4079,3825,3963,4137,4163,3779,5388,6090
2522,luodi,202,375385.6763,2382013.075,1247,1111,1110,1394,1466,909,844,833,1402,1888,3780,4079,3825,3963,4137,4163,3779,5388,6090
2523,luodi,204,375392.0263,2382006.659,1247,1111,1110,1394,1466,909,844,833,1402,1888,3780,4079,3825,3963,4137,4163,3779,5388,6090
2524,luodi,205,375391.431,2382003.021,1116,1058,957,1283,1251,902,826,828,1351,1861,3666,3830,3689,3919,4022,4324,3711,4890,5930
2525,luodi,206,375392.2248,2381999.713,1192,1048,918,1237,1209,994,924,936,1376,1726,3508,3742,3744,3868,4190,4284,3234,3231,5891
2526,luodi,207,375388.5206,2381997.795,1116,1058,957,1283,1251,902,826,828,1351,1861,3666,3830,3689,3919,4022,4324,3711,4890,5930
2527,luodi,208,375395.7967,2382002.822,1192,1048,918,1237,1209,994,924,936,1376,1726,3508,3742,3744,3868,4190,4284,3234,3231,5891
2528,luodi,209,375399.104,2382007.982,1162,1033,958,1303,1280,912,916,875,1363,1815,3449,3720,3628,3759,3897,4075,3463,3769,5881
2529,luodi,211,375397.7149,2382018.433,1131,1128,1077,1384,1428,926,932,838,1281,1904,3446,3772,3666,3770,3938,3863,3370,4353,5629
2530,luodi,213,375395.5321,2382023.526,1131,1128,1077,1384,1428,926,932,838,1281,1904,3446,3772,3666,3770,3938,3863,3370,4353,5629
2531,luodi,214,375392.6878,2382020.417,1131,1128,1077,1384,1428,926,932,838,1281,1904,3446,3772,3666,3770,3938,3863,3370,4353,5629
2532,luodi,216,375400.7576,2382027.759,1393,1209,1258,1581,1691,942,910,960,1273,1899,3541,3771,3730,3759,3992,3967,3271,4584,5796
